🍁,3166ye
Tweet Range : 1990-01-01:2030-01-01
Save Path : /c/yezArchive\3166ye
Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URl,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024-07-20 11:13,🍁,@3166ye,https://twitter.com/yez3166/status/1814498809239453703/photo/1,Image,https://pbs.twimg.com/media/GS5lCt8XAAARXrk.jpg,2024-07-20 11-13-img_87.png,Thanks 10K/4 follows https://t.co/oVIgfKSsgj,404,35,7
2024-07-19 03:05,🍁,@3166ye,https://twitter.com/yez3166/status/1814013668914311337/photo/1,Image,https://pbs.twimg.com/media/GSyrz70X0AIQuLR.jpg,2024-07-19 03-05-img_90.png,https://t.co/qcxZWWHDLu,115,6,0
2024-07-19 01:44,🍁,@3166ye,https://twitter.com/yez3166/status/1813993241022455847/photo/1,Image,https://pbs.twimg.com/media/GSyZO55WMAA868B.jpg,2024-07-19 01-44-img_92.png,https://t.co/fKV6BPJNQW,116,8,0
2024-07-19 01:44,🍁,@3166ye,https://twitter.com/yez3166/status/1813993300103151890/photo/1,Image,https://pbs.twimg.com/media/GSyZSaYXwAADvDX.jpg,2024-07-19 01-44-img_91.png,https://t.co/sb65gNIRWi,86,6,0
2024-07-19 22:11,🍁,@3166ye,https://twitter.com/yez3166/status/1814301939003171044/photo/1,Image,https://pbs.twimg.com/media/GS2x-1mWQAEQILN.jpg,2024-07-19 22-11-img_88.png,https://t.co/EBrWMvnvQl,1027,109,7
2024-07-18 21:41,🍁,@3166ye,https://twitter.com/yez3166/status/1813932158291251381/photo/1,Image,https://pbs.twimg.com/media/GSxhrcPXAAAsISS.jpg,2024-07-18 21-41-img_93.png,https://t.co/dg2LF2Pu0t,339,31,2
2024-07-17 21:21,🍁,@3166ye,https://twitter.com/yez3166/status/1813564635276333127/photo/1,Image,https://pbs.twimg.com/media/GSsTaykXkAAmdZH.jpg,2024-07-17 21-21-img_96.png,https://t.co/5Aj7EaivRc,125,8,1
2024-07-18 21:34,🍁,@3166ye,https://twitter.com/yez3166/status/1813930289753923945/photo/1,Image,https://pbs.twimg.com/media/GSxf-oTWwAAmNqG.jpg,2024-07-18 21-34-img_94.png,https://t.co/mxebsFjqNu,402,48,3
2024-07-15 16:53,🍁,@3166ye,https://twitter.com/yez3166/status/1812772506807251005/photo/1,Image,https://pbs.twimg.com/media/GShC-w4WQAARX78.jpg,2024-07-15 16-53-img_100.png,https://t.co/iPXNU98DX9,429,41,2
2024-07-18 18:27,🍁,@3166ye,https://twitter.com/yez3166/status/1813883166220042429/photo/1,Image,https://pbs.twimg.com/media/GSw1HowXAAAl44Y.jpg,2024-07-18 18-27-img_95.png,https://t.co/Pfq4dYFRwJ,283,36,3
2024-07-17 16:50,🍁,@3166ye,https://twitter.com/yez3166/status/1813496557288784182/photo/1,Image,https://pbs.twimg.com/media/GSrVgIaWIAAdoMh.jpg,2024-07-17 16-50-img_97.png,https://t.co/ddT8byDHxy,562,58,3
2024-07-15 16:54,🍁,@3166ye,https://twitter.com/yez3166/status/1812772612826685529/photo/1,Image,https://pbs.twimg.com/media/GShDEi8WYAAqt4T.jpg,2024-07-15 16-54-img_99.png,https://t.co/Uh52AFp5jk,133,13,0
2024-07-15 16:53,🍁,@3166ye,https://twitter.com/yez3166/status/1812772479275766143/photo/1,Image,https://pbs.twimg.com/media/GShC9KwXwAEiCry.jpg,2024-07-15 16-53-img_101.png,https://t.co/fu5ox7j2KR,126,9,0
2024-07-17 05:11,🍁,@3166ye,https://twitter.com/yez3166/status/1813320600968179777/photo/1,Image,https://pbs.twimg.com/media/GSo1eF5WUAAsUQA.jpg,2024-07-17 05-11-img_98.png,https://t.co/sxwuilsEyI,807,87,7
2024-07-14 19:38,🍁,@3166ye,https://twitter.com/yez3166/status/1812451537760788703/photo/1,Image,https://pbs.twimg.com/media/GScfEDNWIAAS4AE.jpg,2024-07-14 19-38-img_103.png,https://t.co/U9dOA9obVX,123,0,1
2024-07-15 01:04,🍁,@3166ye,https://twitter.com/yez3166/status/1812533697326805002/photo/1,Image,https://pbs.twimg.com/media/GSdpyF4XIAAI3So.jpg,2024-07-15 01-04-img_102.png,fanart https://t.co/LwfnMsouFx,157,0,2
2024-07-14 18:41,🍁,@3166ye,https://twitter.com/yez3166/status/1812437336195559431/photo/1,Image,https://pbs.twimg.com/media/GScSJWEXgAAoOcN.jpg,2024-07-14 18-41-img_104.png,https://t.co/KME7X9AGOF,89,0,0
